Time[8ns],Data[7:0],Status[2:0],/RDY,/ASTB,/TR,/RST,/TE
237500368,0,0,1,1,1,0,0
237500374,0,0,1,1,1,0,1
237500935,0,0,1,1,1,1,1
237500938,2,0,1,1,1,1,1
237500940,0,0,1,1,1,1,1
237500946,2,0,1,1,1,1,1
237500959,0,0,1,1,1,1,1
237500981,2,0,1,1,1,1,1
237500984,0,0,1,1,1,1,1
237501005,2,0,1,1,1,1,1
237501007,6,0,1,1,1,1,1
237501010,2,0,1,1,1,1,1
237501012,18,0,1,1,1,1,1
237501015,2,0,1,1,1,1,1
237501016,18,0,1,1,1,1,1
237501019,2,0,1,1,1,1,1
237501021,26,0,1,1,1,1,1
237501023,2,0,1,1,1,1,1
237501024,10,0,1,0,1,1,1
237501026,30,0,1,1,1,1,1
237501027,63,0,1,1,1,1,1
237501028,55,0,1,1,1,1,1
237501030,63,0,1,1,1,1,1
237501035,127,0,1,1,1,1,1
237501037,63,0,1,1,1,1,1
237501038,62,0,1,1,1,1,1
237501039,126,0,1,1,1,1,1
237501040,122,0,1,1,1,1,1
237501041,123,0,1,1,1,1,1
237501042,83,0,1,1,1,1,1
237501043,2,0,1,1,1,1,1
237501044,2,0,1,0,1,1,1
237501045,42,0,1,0,0,1,1
237501047,123,0,1,1,1,1,1
237501048,127,4,1,1,1,1,1
237501054,127,0,1,1,1,1,1
237501058,63,0,1,1,1,1,1
237501062,127,0,1,1,1,1,1
237501065,63,0,1,1,1,1,1
237501171,127,0,1,1,1,1,1
237503038,255,0,1,1,1,1,1
237503039,168,0,1,1,1,1,1
237503040,8,0,1,0,1,1,1
237503041,10,0,1,0,1,1,1
237503042,170,0,1,1,0,1,1
570506740,170,0,1,1,1,1,1
570509786,170,1,1,1,1,1,1
570509794,186,1,1,1,1,1,1
570509795,56,1,1,1,1,1,1
570509797,24,1,1,1,1,1,1
570509798,24,1,1,0,1,1,1
570509871,24,1,1,1,1,1,1
570509901,24,1,0,1,1,1,1
570509935,24,1,0,0,1,1,1
570509966,24,1,0,1,1,1,1
570510138,24,1,1,1,1,1,1
570510214,0,1,1,1,1,1,1
570510244,0,1,0,1,1,1,1
570510279,0,1,0,0,1,1,1
570510310,0,1,0,1,1,1,1
570510473,0,1,1,1,1,1,1
570510474,42,1,1,1,1,1,1
570510558,46,1,1,1,1,1,1
570510588,46,1,0,1,1,1,1
570510622,46,1,0,0,1,1,1
570510653,46,1,0,1,1,1,1
570510817,46,1,1,1,1,1,1
570510825,174,1,1,1,1,1,1
570510902,170,1,1,1,1,1,1
570510963,170,1,0,1,1,1,1
570510997,170,1,0,0,1,1,1
570511028,170,1,0,1,1,1,1
570511339,170,1,1,1,1,1,1
570511369,170,1,0,1,1,1,1
570511403,170,1,0,0,1,1,1
