Time[20ns],Data[7:0],Status[2:0],/RDY,/ASTB,/TR,/RST,/TE
699413926,127,2,1,1,1,1,1
699413957,61,2,1,1,1,1,1
699413964,61,2,0,1,1,1,1
699413977,61,2,0,0,1,1,1
699413995,61,2,0,1,1,1,1
699414047,61,2,1,1,1,1,1
699414051,125,2,1,1,1,1,1
699414081,77,2,1,1,1,1,1
699414101,77,2,0,1,1,1,1
699414115,77,2,0,0,1,1,1
699414132,77,2,0,1,1,1,1
699414176,77,2,1,1,1,1,1
699414206,69,2,1,1,1,1,1
699414214,69,2,0,1,1,1,1
699414227,69,2,0,0,1,1,1
699414245,69,2,0,1,1,1,1
699414297,69,2,1,1,1,1,1
699414301,95,2,1,1,1,1,1
699414331,90,2,1,1,1,1,1
699414339,90,2,0,1,1,1,1
699414352,90,2,0,0,1,1,1
699414370,90,2,0,1,1,1,1
699414422,90,2,1,1,1,1,1
699414423,123,2,1,1,1,1,1
699414426,127,2,1,1,1,1,1
699414456,45,2,1,1,1,1,1
699414464,45,2,0,1,1,1,1
699414477,45,2,0,0,1,1,1
699414495,45,2,0,1,1,1,1
699414585,45,2,1,1,1,1,1
699414588,61,2,1,1,1,1,1
699414619,49,2,1,1,1,1,1
699414626,49,2,0,1,1,1,1
699414640,49,2,0,0,1,1,1
699414657,49,2,0,1,1,1,1
699414710,49,2,1,1,1,1,1
699414713,125,2,1,1,1,1,1
699414744,77,2,1,1,1,1,1
699414751,77,2,0,1,1,1,1
699414765,77,2,0,0,1,1,1
699414782,77,2,0,1,1,1,1
699414838,77,2,1,1,1,1,1
699414869,69,2,1,1,1,1,1
699414876,69,2,0,1,1,1,1
699414890,69,2,0,0,1,1,1
699414907,69,2,0,1,1,1,1
699414960,69,2,1,1,1,1,1
699414963,87,2,1,1,1,1,1
699414994,83,2,1,1,1,1,1
699415001,83,2,0,1,1,1,1
699415015,83,2,0,0,1,1,1
699415032,83,2,0,1,1,1,1
699415088,83,2,1,1,1,1,1
699415119,0,2,1,1,1,1,1
699415126,0,2,0,1,1,1,1
699415140,0,2,0,0,1,1,1
699415157,0,2,0,1,1,1,1
699415247,0,2,1,1,1,1,1
699415281,50,2,1,1,1,1,1
699415288,50,2,0,1,1,1,1
699415302,50,2,0,0,1,1,1
699415319,50,2,0,1,1,1,1
699415372,50,2,1,1,1,1,1
699415406,62,2,1,1,1,1,1
699415413,62,2,0,1,1,1,1
699415427,62,2,0,0,1,1,1
699415444,62,2,0,1,1,1,1
699415500,62,2,1,1,1,1,1
699415531,38,2,1,1,1,1,1
699415538,38,2,0,1,1,1,1
699415552,38,2,0,0,1,1,1
699415569,38,2,0,1,1,1,1
699415622,38,2,1,1,1,1,1
699415625,55,2,1,1,1,1,1
699415656,49,2,1,1,1,1,1
699415663,49,2,0,1,1,1,1
699415677,49,2,0,0,1,1,1
699415694,49,2,0,1,1,1,1
699415750,49,2,1,1,1,1,1
699415751,0,2,1,1,1,1,1
699415752,0,2,1,0,1,1,1
699415781,0,2,1,1,1,1,1
699415788,0,2,0,1,1,1,1
699415802,0,2,0,0,1,1,1
699415819,0,2,0,1,1,1,1
699415872,0,2,1,1,1,1,1
699415906,72,2,1,1,1,1,1
699415913,72,2,0,1,1,1,1
699415927,72,2,0,0,1,1,1
699415944,72,2,0,1,1,1,1
699416034,72,2,1,1,1,1,1
699416035,75,2,1,1,1,1,1
699416069,79,2,1,1,1,1,1
699416076,79,2,0,1,1,1,1
699416089,79,2,0,0,1,1,1
699416107,79,2,0,1,1,1,1
699416163,79,2,1,1,1,1,1
699416194,77,2,1,1,1,1,1
699416201,77,2,0,1,1,1,1
699416214,77,2,0,0,1,1,1
699416232,77,2,0,1,1,1,1
699416288,77,2,1,1,1,1,1
699416319,69,2,1,1,1,1,1
699416326,69,2,0,1,1,1,1
699416339,69,2,0,0,1,1,1
699416357,69,2,0,1,1,1,1
699416409,69,2,1,1,1,1,1
699416413,125,2,1,1,1,1,1
699416444,61,2,1,1,1,1,1
699416451,61,2,0,1,1,1,1
