Time[8ns],Data[7:0],Status[2:0],/RDY,/ASTB,/TR,/RST,/TE
166372316,47,2,1,1,1,1,1
166372317,175,2,1,1,1,1,1
166372325,239,2,1,1,1,1,1
166372402,230,2,1,1,1,1,1
166372441,230,2,0,1,1,1,1
166372475,230,2,0,0,1,1,1
166372528,230,2,0,1,1,1,1
166372722,230,2,1,1,1,1,1
166372731,231,2,1,1,1,1,1
166372808,3,2,1,1,1,1,1
166372848,3,2,0,1,1,1,1
166372882,3,2,0,0,1,1,1
166372934,3,2,0,1,1,1,1
166373035,3,2,1,1,1,1,1
166373036,43,2,1,1,1,1,1
166373043,47,2,1,1,1,1,1
166373120,46,2,1,1,1,1,1
166373174,46,2,0,1,1,1,1
166373207,46,2,0,0,1,1,1
166373247,46,2,0,1,1,1,1
166373347,46,2,1,1,1,1,1
166373348,174,2,1,1,1,1,1
166373355,238,2,1,1,1,1,1
166373356,234,2,1,1,1,1,1
166373357,232,2,1,1,1,1,1
166373433,200,2,1,1,1,1,1
166373479,200,2,0,1,1,1,1
166373512,200,2,0,0,1,1,1
166373559,200,2,0,1,1,1,1
166373660,200,2,1,1,1,1,1
166373669,233,2,1,1,1,1,1
166373745,169,2,1,1,1,1,1
166373784,169,2,0,1,1,1,1
166373817,169,2,0,0,1,1,1
166373841,169,2,0,1,1,1,1
166373972,169,2,1,1,1,1,1
166373980,233,2,1,1,1,1,1
166373981,232,2,1,1,1,1,1
166374058,192,2,1,1,1,1,1
166374109,192,2,0,1,1,1,1
166374143,192,2,0,0,1,1,1
166374184,192,2,0,1,1,1,1
166374378,192,2,1,1,1,1,1
166374379,200,2,1,1,1,1,1
166374464,232,2,1,1,1,1,1
166374516,232,2,0,1,1,1,1
166374550,232,2,0,0,1,1,1
166374590,232,2,0,1,1,1,1
166374691,232,2,1,1,1,1,1
166374692,250,2,1,1,1,1,1
166374700,254,2,1,1,1,1,1
166374776,246,2,1,1,1,1,1
166374821,246,2,0,1,1,1,1
166374855,246,2,0,0,1,1,1
166374903,246,2,0,1,1,1,1
166375003,246,2,1,1,1,1,1
166375012,255,2,1,1,1,1,1
166375089,139,2,1,1,1,1,1
166375127,139,2,0,1,1,1,1
166375160,139,2,0,0,1,1,1
166375184,139,2,0,1,1,1,1
166375316,139,2,1,1,1,1,1
166375324,191,2,1,1,1,1,1
166375401,188,2,1,1,1,1,1
166375452,188,2,0,1,1,1,1
166375486,188,2,0,0,1,1,1
166375528,188,2,0,1,1,1,1
166375628,188,2,1,1,1,1,1
166375637,254,2,1,1,1,1,1
166375714,230,2,1,1,1,1,1
166375757,230,2,0,1,1,1,1
166375791,230,2,0,0,1,1,1
166375840,230,2,0,1,1,1,1
166375941,230,2,1,1,1,1,1
166375949,246,2,1,1,1,1,1
166376026,244,2,1,1,1,1,1
166376063,244,2,0,1,1,1,1
166376096,244,2,0,0,1,1,1
166376122,244,2,0,1,1,1,1
166376347,244,2,1,1,1,1,1
166376356,255,2,1,1,1,1,1
166376432,223,2,1,1,1,1,1
166376469,223,2,0,1,1,1,1
166376503,223,2,0,0,1,1,1
166376528,223,2,0,1,1,1,1
166376667,223,2,1,1,1,1,1
166376668,211,2,1,1,1,1,1
166376745,131,2,1,1,1,1,1
166376795,131,2,0,1,1,1,1
166376829,131,2,0,0,1,1,1
166376871,131,2,0,1,1,1,1
166376972,131,2,1,1,1,1,1
166376980,235,2,1,1,1,1,1
166377057,232,2,1,1,1,1,1
166377100,232,2,0,1,1,1,1
166377134,232,2,0,0,1,1,1
166377184,232,2,0,1,1,1,1
166377284,232,2,1,1,1,1,1
166377293,249,2,1,1,1,1,1
166377370,241,2,1,1,1,1,1
166377405,241,2,0,1,1,1,1
166377439,241,2,0,0,1,1,1
166377465,241,2,0,1,1,1,1
166377597,241,2,1,1,1,1,1
166377606,255,2,1,1,1,1,1
166377682,223,2,1,1,1,1,1
166377731,223,2,0,1,1,1,1
166377765,223,2,0,0,1,1,1
166377808,223,2,0,1,1,1,1
166377917,223,2,1,1,1,1,1
166377918,215,2,1,1,1,1,1
166377994,133,2,1,1,1,1,1
166378036,133,2,0,1,1,1,1
166378070,133,2,0,0,1,1,1
166378121,133,2,0,1,1,1,1
166378315,133,2,1,1,1,1,1
166378323,141,2,1,1,1,1,1
166378324,140,2,1,1,1,1,1
166378401,12,2,1,1,1,1,1
166378443,12,2,0,1,1,1,1
166378477,12,2,0,0,1,1,1
166378527,12,2,0,1,1,1,1
166378628,12,2,1,1,1,1,1
166378636,188,2,1,1,1,1,1
166378713,184,2,1,1,1,1,1
166378768,184,2,0,1,1,1,1
166378802,184,2,0,0,1,1,1
166378839,184,2,0,1,1,1,1
166378940,184,2,1,1,1,1,1
166378941,185,2,1,1,1,1,1
166379026,189,2,1,1,1,1,1
166379074,189,2,0,1,1,1,1
166379107,189,2,0,0,1,1,1
166379152,189,2,0,1,1,1,1
166379252,189,2,1,1,1,1,1
166379261,191,2,1,1,1,1,1
166379338,178,2,1,1,1,1,1
166379379,178,2,0,1,1,1,1
166379413,178,2,0,0,1,1,1
166379464,178,2,0,1,1,1,1
166379565,178,2,1,1,1,1,1
166379566,251,2,1,1,1,1,1
166379574,255,2,1,1,1,1,1
166379650,223,2,1,1,1,1,1
166379704,223,2,0,1,1,1,1
166379738,223,2,0,0,1,1,1
166379777,223,2,0,1,1,1,1
166379979,223,2,1,1,1,1,1
166379980,211,2,1,1,1,1,1
166380056,193,2,1,1,1,1,1
166380111,193,2,0,1,1,1,1
166380145,193,2,0,0,1,1,1
166380183,193,2,0,1,1,1,1
166380284,193,2,1,1,1,1,1
166380292,239,2,1,1,1,1,1
166380369,238,2,1,1,1,1,1
166380417,238,2,0,1,1,1,1
166380450,238,2,0,0,1,1,1
166380495,238,2,0,1,1,1,1
166380596,238,2,1,1,1,1,1
166380604,255,2,1,1,1,1,1
166380605,251,2,1,1,1,1,1
166380681,59,2,1,1,1,1,1
166380722,59,2,0,1,1,1,1
166380755,59,2,0,0,1,1,1
166380808,59,2,0,1,1,1,1
166380909,59,2,1,1,1,1,1
166380916,63,2,1,1,1,1,1
166380917,62,2,1,1,1,1,1
166380994,12,2,1,1,1,1,1
166381047,12,2,0,1,1,1,1
166381081,12,2,0,0,1,1,1
166381120,12,2,0,1,1,1,1
166381221,12,2,1,1,1,1,1
166381229,172,2,1,1,1,1,1
166381306,164,2,1,1,1,1,1
166381352,164,2,0,1,1,1,1
166381386,164,2,0,0,1,1,1
166381433,164,2,0,1,1,1,1
166381533,164,2,1,1,1,1,1
166381619,230,2,1,1,1,1,1
166381658,230,2,0,1,1,1,1
166381691,230,2,0,0,1,1,1
166381745,230,2,0,1,1,1,1
166381939,230,2,1,1,1,1,1
166381940,231,2,1,1,1,1,1
166381948,247,2,1,1,1,1,1
166381949,51,2,1,1,1,1,1
166382025,19,2,1,1,1,1,1
166382064,19,2,0,1,1,1,1
166382098,19,2,0,0,1,1,1
166382151,19,2,0,1,1,1,1
166382252,19,2,1,1,1,1,1
166382261,159,2,1,1,1,1,1
166382337,141,2,1,1,1,1,1
166382390,141,2,0,1,1,1,1
166382424,141,2,0,0,1,1,1
166382464,141,2,0,1,1,1,1
166382564,141,2,1,1,1,1,1
166382565,157,2,1,1,1,1,1
166382572,221,2,1,1,1,1,1
166382573,220,2,1,1,1,1,1
166382650,212,2,1,1,1,1,1
166382695,212,2,0,1,1,1,1
166382729,212,2,0,0,1,1,1
166382776,212,2,0,1,1,1,1
166382877,212,2,1,1,1,1,1
166382886,246,2,1,1,1,1,1
166382962,230,2,1,1,1,1,1
166383000,230,2,0,1,1,1,1
166383034,230,2,0,0,1,1,1
166383058,230,2,0,1,1,1,1
166383189,230,2,1,1,1,1,1
166383198,246,2,1,1,1,1,1
166383275,50,2,1,1,1,1,1
166383326,50,2,0,1,1,1,1
166383360,50,2,0,0,1,1,1
166383401,50,2,0,1,1,1,1
166383502,50,2,1,1,1,1,1
166383511,255,2,1,1,1,1,1
166383587,223,2,1,1,1,1,1
166383631,223,2,0,1,1,1,1
166383665,223,2,0,0,1,1,1
166383714,223,2,0,1,1,1,1
166383916,223,2,1,1,1,1,1
166383917,214,2,1,1,1,1,1
166383993,150,2,1,1,1,1,1
166384038,150,2,0,1,1,1,1
166384072,150,2,0,0,1,1,1
166384120,150,2,0,1,1,1,1
166384220,150,2,1,1,1,1,1
166384229,254,2,1,1,1,1,1
166384306,238,2,1,1,1,1,1
166384343,238,2,0,1,1,1,1
166384377,238,2,0,0,1,1,1
166384401,238,2,0,1,1,1,1
166384533,238,2,1,1,1,1,1
166384541,255,2,1,1,1,1,1
166384542,247,2,1,1,1,1,1
166384618,53,2,1,1,1,1,1
166384669,53,2,0,1,1,1,1
166384702,53,2,0,0,1,1,1
166384745,53,2,0,1,1,1,1
166384845,53,2,1,1,1,1,1
166384854,183,2,1,1,1,1,1
166384931,151,2,1,1,1,1,1
166384974,151,2,0,1,1,1,1
