Time[20ns],Data[7:0],Status[2:0],/RDY,/ASTB,/TR,/RST,/TE
625681782,129,3,0,1,0,1,0
625681796,129,3,0,0,0,1,0
625681816,129,3,0,1,0,1,0
625681890,129,3,1,1,0,1,0
625681907,129,3,0,1,0,1,0
625681921,129,3,0,0,0,1,0
625681941,129,3,0,1,0,1,0
625682015,129,3,1,1,0,1,0
625682032,129,3,0,1,0,1,0
625682046,129,3,0,0,0,1,0
625682066,129,3,0,1,0,1,0
625682140,129,3,1,1,0,1,0
625682157,129,3,0,1,0,1,0
625682171,129,3,0,0,0,1,0
625682191,129,3,0,1,0,1,0
625682265,129,3,1,1,0,1,0
625682282,129,3,0,1,0,1,0
625682296,129,3,0,0,0,1,0
625682316,129,3,0,1,0,1,0
625682390,129,3,1,1,0,1,0
625682407,129,3,0,1,0,1,0
625682421,129,3,0,0,0,1,0
625682441,129,3,0,1,0,1,0
625682552,129,3,1,1,0,1,0
625682570,129,3,0,1,0,1,0
625682583,129,3,0,0,0,1,0
625682603,129,3,0,1,0,1,0
625682677,129,3,1,1,0,1,0
625682695,129,3,0,1,0,1,0
625682708,129,3,0,0,0,1,0
625682728,129,3,0,1,0,1,0
625682802,129,3,1,1,0,1,0
625682819,129,3,0,1,0,1,0
625682833,129,3,0,0,0,1,0
625682853,129,3,0,1,0,1,0
625682927,129,3,1,1,0,1,0
625682944,129,3,0,1,0,1,0
625682958,129,3,0,0,0,1,0
625682978,129,3,0,1,0,1,0
625683052,129,3,1,1,0,1,0
625683069,129,3,0,1,0,1,0
625683083,129,3,0,0,0,1,0
625683103,129,3,0,1,0,1,0
625683177,129,3,1,1,0,1,0
625683194,129,3,0,1,0,1,0
625683208,129,3,0,0,0,1,0
625683228,129,3,0,1,0,1,0
625683340,129,3,1,1,0,1,0
625683357,129,3,0,1,0,1,0
625683371,129,3,0,0,0,1,0
625683390,129,3,0,1,0,1,0
625683465,129,3,1,1,0,1,0
625683482,129,3,0,1,0,1,0
625683496,129,3,0,0,0,1,0
625683515,129,3,0,1,0,1,0
625684633,129,3,1,1,0,1,0
625684634,129,0,1,1,0,1,0
625685564,129,0,1,1,1,1,0
625685565,128,0,1,1,1,1,0
625685570,129,0,1,1,1,1,0
625685572,128,0,1,1,1,1,0
625685573,129,0,1,1,1,1,0
625685574,128,0,1,1,1,1,0
625685577,129,0,1,1,1,1,0
625685578,128,0,1,1,1,1,0
625685579,129,0,1,1,1,1,0
625685580,128,0,1,1,1,1,0
625685581,129,0,1,1,1,1,0
625685582,128,0,1,1,1,1,0
625685584,129,0,1,1,1,1,0
625685586,128,0,1,1,1,1,0
625685587,129,0,1,1,1,1,0
625685589,128,0,1,1,1,1,0
625685590,129,0,1,1,1,1,0
625685605,128,0,1,1,1,1,0
625685606,129,0,1,1,1,1,0
625685696,128,0,1,1,1,1,0
625685697,0,0,1,1,1,1,0
625685698,128,0,1,1,1,1,0
625685699,0,0,1,1,1,1,0
625685701,128,0,1,1,1,1,0
625685703,0,0,1,1,1,1,0
625685704,128,0,1,1,1,1,0
625685707,0,0,1,1,1,1,0
625685708,128,0,1,1,1,1,0
625685713,0,0,1,1,1,1,0
625685714,128,0,1,1,1,1,0
625685724,0,0,1,1,1,1,0
625685725,128,0,1,1,1,1,0
625694967,0,0,1,1,1,1,0
625707179,0,1,1,1,1,1,0
625707332,0,1,1,1,1,1,1
625708325,6,1,1,1,1,1,1
625708329,7,1,1,1,1,1,1
625708360,1,1,1,1,1,1,1
625708378,1,1,0,1,1,1,1
625708392,1,1,0,0,1,1,1
625708410,1,1,0,1,1,1,1
625708479,1,1,1,1,1,1,1
625708510,0,1,1,1,1,1,1
625708528,0,1,0,1,1,1,1
625708542,0,1,0,0,1,1,1
625708560,0,1,0,1,1,1,1
625708663,0,1,1,1,1,1,1
